timestep,alive_queen1,dead_queen1,food_queen1,health_queen1,presence_queen1,alive_queen2,dead_queen2,food_queen2,health_queen2,presence_queen2
590,51,27,1304,25,47,33,10,703,21,27
591,51,27,1253,24,47,33,10,670,20,27
592,51,27,1302,25,47,33,10,737,22,28
593,51,27,1251,24,48,33,10,804,24,28
594,51,27,1400,27,49,33,10,771,23,27
595,51,27,1449,28,49,33,10,738,22,27
596,51,27,1398,27,50,33,10,805,24,29
597,51,27,1447,28,50,33,10,972,29,29
598,51,27,1396,27,50,33,10,939,28,30
599,51,27,1345,26,50,33,10,1006,30,31
600,51,27,1294,25,51,33,10,1073,32,31
601,51,27,1343,26,50,33,10,1040,31,31
602,51,27,1292,25,50,33,10,1007,30,31
603,51,27,1241,24,49,33,10,974,29,32
604,51,27,1190,23,48,33,10,1041,31,32
605,51,27,1139,22,47,33,10,1008,30,32
606,51,27,1088,21,47,33,10,975,29,33
607,51,27,1137,22,47,34,10,1042,30,34
608,51,27,1086,21,46,35,10,1008,28,35
609,51,27,1035,20,45,36,10,973,27,36
610,51,27,984,19,45,37,10,937,25,37
611,51,27,1033,20,46,37,10,900,24,36
612,51,27,1082,21,45,37,10,863,23,35
613,51,27,1031,20,45,37,10,826,22,34
614,51,27,1080,21,46,37,10,789,21,33
615,51,27,1129,22,45,37,10,752,20,32
616,51,27,1078,21,44,37,10,715,19,32
617,51,27,1027,20,46,37,10,778,21,32
618,51,27,1276,25,46,37,10,741,20,31
619,51,27,1225,24,45,37,10,704,19,31
620,51,27,1174,23,45,37,10,767,20,31
621,51,27,1223,23,45,37,10,730,19,31
622,51,27,1172,22,46,37,10,793,21,32
623,51,27,1321,25,46,37,10,856,23,32
624,51,27,1270,24,46,37,10,819,22,31
625,51,27,1319,25,46,37,10,782,21,31
626,51,27,1268,24,46,37,10,845,22,33
627,51,27,1317,25,47,37,10,1008,27,33
628,51,27,1366,26,46,37,10,971,26,34
629,51,27,1315,25,48,37,10,1034,27,35
630,51,27,1464,28,48,37,10,1097,29,35
631,51,27,1413,27,49,37,10,1060,28,35
632,51,27,1462,28,49,37,10,1023,27,35
633,51,27,1411,27,50,37,10,986,26,36
634,51,27,1460,28,50,37,10,1049,28,36
635,51,27,1409,27,50,37,10,1012,27,36
636,51,27,1358,26,50,37,10,975,26,37
637,51,27,1307,25,51,37,10,1038,28,37
638,51,27,1356,26,51,37,10,1001,27,37
639,51,27,1305,25,51,37,10,964,26,37
640,51,27,1254,24,50,37,10,927,25,37
641,51,27,1203,23,49,37,10,890,24,36
642,51,27,1152,22,48,37,10,853,23,35
643,51,27,1101,21,47,37,10,816,22,34
644,51,27,1050,20,46,37,10,779,21,33
645,51,27,999,19,46,37,10,742,20,32
646,51,27,1048,20,46,37,10,705,19,32
647,51,27,997,19,45,37,10,768,20,32
648,51,27,946,18,45,37,10,731,19,31
649,51,27,995,19,45,37,10,694,18,31
650,51,27,944,18,45,37,10,757,20,31
651,51,27,993,19,46,37,10,720,19,31
652,51,27,1042,20,47,37,10,783,21,32
653,51,27,1091,21,47,37,10,846,22,32
654,51,27,1140,22,46,37,10,809,21,31
655,51,27,1089,21,46,37,10,772,20,31
656,51,27,1138,22,45,37,10,835,22,33
657,51,27,1087,21,44,37,10,998,26,33
658,51,27,1036,20,45,37,10,961,25,34
659,51,27,1185,23,45,37,10,1024,27,34
660,51,27,1134,22,44,37,10,1087,29,34
661,51,27,1083,21,44,37,10,1050,28,34
662,51,27,1132,22,44,37,10,1013,27,34
663,51,27,1081,21,46,37,10,976,26,35
664,51,27,1330,26,47,37,10,1039,28,36
665,51,27,1379,27,47,37,10,1102,29,36
666,51,27,1328,26,48,37,10,1065,28,37
667,51,27,1377,27,48,37,10,1128,30,37
668,51,27,1326,26,48,37,10,1091,29,37
669,51,27,1275,25,48,37,10,1054,28,37
670,51,27,1224,24,47,37,10,1017,27,37
671,51,27,1173,23,47,37,10,980,26,37
672,51,27,1222,23,48,37,10,943,25,37
673,51,27,1271,24,47,37,10,906,24,36
674,51,27,1220,23,47,37,10,869,23,35
675,51,27,1269,24,48,37,10,832,22,34
676,51,27,1318,25,47,37,10,795,21,33
677,51,27,1267,24,46,37,10,758,20,32
678,51,27,1216,23,46,37,10,721,19,32
679,51,27,1265,24,46,37,10,784,21,32
680,51,27,1214,23,45,37,10,747,20,31
681,51,27,1163,22,45,37,10,710,19,31
682,51,27,1212,23,46,37,10,773,20,31
683,51,27,1261,24,47,37,10,736,19,31
684,51,27,1310,25,46,37,10,799,21,32
685,51,27,1259,24,46,37,10,862,23,32
686,51,27,1308,25,47,37,10,825,22,31
687,51,27,1457,28,47,37,10,788,21,31
688,51,27,1406,27,47,37,10,851,23,33
689,51,27,1355,26,47,37,10,1014,27,33
690,51,27,1304,25,47,37,10,977,26,34
691,51,27,1253,24,47,37,10,1040,28,35
692,51,27,1302,25,47,37,10,1103,29,35
693,51,27,1251,24,48,37,10,1066,28,35
694,51,27,1400,27,49,37,10,1029,27,35
695,51,27,1449,28,49,37,10,992,26,36
696,51,27,1398,27,50,37,10,1055,28,36
697,51,27,1447,28,50,37,10,1018,27,36
698,51,27,1396,27,50,37,10,981,26,37
699,51,27,1345,26,50,37,10,1044,28,37
700,51,27,1294,25,51,37,10,1007,27,37
701,51,27,1343,26,50,37,10,970,26,37
702,51,27,1292,25,50,37,10,933,25,37
703,51,27,1241,24,49,37,10,896,24,36
704,51,27,1190,23,48,37,10,859,23,35
705,51,27,1139,22,47,37,10,822,22,34
706,51,27,1088,21,47,37,10,785,21,33
707,51,27,1137,22,47,37,10,748,20,32
708,51,27,1086,21,46,37,10,711,19,32
709,51,27,1035,20,45,37,10,774,20,32
710,51,27,984,19,45,37,10,737,19,31
711,51,27,1033,20,46,37,10,700,18,31
712,51,27,1082,21,45,37,10,763,20,31
713,51,27,1031,20,45,37,10,726,19,31
714,51,27,1080,21,46,37,10,789,21,32
715,51,27,1129,22,45,37,10,852,23,32
716,51,27,1078,21,44,37,10,815,22,31
717,51,27,1027,20,46,37,10,778,21,31
718,51,27,1276,25,46,37,10,841,22,33
719,51,27,1225,24,45,37,10,1004,27,33
720,51,27,1174,23,45,37,10,967,26,34
721,51,27,1223,23,45,37,10,1030,27,35
722,51,27,1172,22,46,37,10,1093,29,35
723,51,27,1321,25,46,37,10,1056,28,35
724,51,27,1270,24,46,37,10,1019,27,35
725,51,27,1319,25,46,37,10,982,26,36
726,51,27,1268,24,46,37,10,1045,28,36
727,51,27,1317,25,47,37,10,1008,27,36
728,51,27,1366,26,46,37,10,971,26,37
729,51,27,1315,25,48,37,10,1034,27,37
730,51,27,1464,28,48,37,10,997,26,37
731,51,27,1413,27,49,37,10,960,25,37
732,51,27,1462,28,49,37,10,923,24,36
733,51,27,1411,27,50,37,10,886,23,35
734,51,27,1460,28,50,37,10,849,22,34
735,51,27,1409,27,50,37,10,812,21,33
736,51,27,1358,26,50,37,10,775,20,32
737,51,27,1307,25,51,37,10,738,19,32
738,51,27,1356,26,51,37,10,801,21,32
739,51,27,1305,25,51,37,10,764,20,31
740,51,27,1254,24,50,37,10,727,19,31
741,51,27,1203,23,49,37,10,790,21,31
742,51,27,1152,22,48,37,10,753,20,31
743,51,27,1101,21,47,37,10,816,22,32
744,51,27,1050,20,46,37,10,879,23,32
745,51,27,999,19,46,37,10,842,22,31
746,51,27,1048,20,46,37,10,805,21,31
747,51,27,997,19,45,37,10,868,23,33
748,51,27,946,18,45,37,10,1031,27,33
749,51,27,995,19,45,37,10,994,26,34
750,51,27,944,18,45,37,10,1057,28,35
751,51,27,993,19,46,37,10,1120,30,35
752,51,27,1042,20,47,37,10,1083,29,35
753,51,27,1091,21,47,37,10,1046,28,35
754,51,27,1140,22,46,37,10,1009,27,36
755,51,27,1089,21,46,37,10,1072,28,36
756,51,27,1138,22,45,37,10,1035,27,36
757,51,27,1087,21,44,37,10,998,26,37
758,51,27,1036,20,45,37,10,1061,28,37
759,51,27,1185,23,45,37,10,1024,27,37
760,51,27,1134,22,44,37,10,987,26,37
761,51,27,1083,21,44,37,10,950,25,37
762,51,27,1132,22,44,37,10,913,24,36
763,51,27,1081,21,46,37,10,876,23,35
764,51,27,1330,26,47,37,10,839,22,34
765,51,27,1379,27,47,37,10,802,21,33
766,51,27,1328,26,48,37,10,765,20,32
767,51,27,1377,27,48,37,10,728,19,32
768,51,27,1326,26,48,37,10,791,21,32
769,51,27,1275,25,48,37,10,754,20,31
770,51,27,1224,24,47,37,10,717,19,31
771,51,27,1173,23,47,37,10,780,21,31
772,51,27,1222,23,48,37,10,743,20,31
773,51,27,1271,24,47,37,10,806,21,32
774,51,27,1220,23,47,37,10,869,23,32
775,51,27,1269,24,48,37,10,832,22,31
776,51,27,1318,25,47,37,10,795,21,31
777,51,27,1267,24,46,37,10,858,23,33
778,51,27,1216,23,46,37,10,1021,27,33
779,51,27,1265,24,46,37,10,984,26,34
780,51,27,1214,23,45,37,10,1047,28,35
781,51,27,1163,22,45,37,10,1110,30,35
782,51,27,1212,23,46,37,10,1073,29,35
783,51,27,1261,24,47,37,10,1036,28,35
784,51,27,1310,25,46,37,10,999,27,36
785,51,27,1259,24,46,37,10,1062,28,36
786,51,27,1308,25,47,37,10,1025,27,36
787,51,27,1457,28,47,37,10,988,26,37
788,51,27,1406,27,47,37,10,1051,28,37
789,51,27,1355,26,47,37,10,1014,27,37
790,51,27,1304,25,47,37,10,977,26,37
791,51,27,1253,24,47,37,10,940,25,37
792,51,27,1302,25,47,37,10,903,24,36
793,51,27,1251,24,48,37,10,866,23,35
794,51,27,1400,27,49,37,10,829,22,34
795,51,27,1449,28,49,37,10,792,21,33
796,51,27,1398,27,50,37,10,755,20,32
797,51,27,1447,28,50,37,10,718,19,32
798,51,27,1396,27,50,37,10,781,21,32
799,51,27,1345,26,50,37,10,744,20,31
800,51,27,1294,25,51,37,10,707,19,31
801,51,27,1343,26,50,37,10,770,20,31
802,51,27,1292,25,50,37,10,733,19,31
803,51,27,1241,24,49,37,10,796,21,32
804,51,27,1190,23,48,37,10,859,23,32
805,51,27,1139,22,47,37,10,822,22,31
806,51,27,1088,21,47,37,10,785,21,31
807,51,27,1137,22,47,37,10,848,22,33
808,51,27,1086,21,46,37,10,1011,27,33
809,51,27,1035,20,45,37,10,974,26,34
810,51,27,984,19,45,37,10,1037,28,35
811,51,27,1033,20,46,37,10,1100,29,35
812,51,27,1082,21,45,37,10,1063,28,35
813,51,27,1031,20,45,37,10,1026,27,35
814,51,27,1080,21,46,37,10,989,26,36
815,51,27,1129,22,45,37,10,1052,28,36
816,51,27,1078,21,44,37,10,1015,27,36
817,51,27,1027,20,46,37,10,978,26,37
818,51,27,1276,25,46,37,10,1041,28,37
819,51,27,1225,24,45,37,10,1004,27,37
820,51,27,1174,23,45,37,10,967,26,37
821,51,27,1223,23,45,37,10,930,25,37
822,51,27,1172,22,46,37,10,893,24,36
823,51,27,1321,25,46,37,10,856,23,35
824,51,27,1270,24,46,37,10,819,22,34
825,51,27,1319,25,46,37,10,782,21,33
826,51,27,1268,24,46,37,10,745,20,32
827,51,27,1317,25,47,37,10,708,19,32
828,51,27,1366,26,46,37,10,771,20,32
829,51,27,1315,25,48,37,10,734,19,31
830,51,27,1464,28,48,37,10,697,18,31
831,51,27,1413,27,49,37,10,760,20,31
832,51,27,1462,28,49,37,10,723,19,31
833,51,27,1411,27,50,37,10,786,21,32
834,51,27,1460,28,50,37,10,849,22,32
835,51,27,1409,27,50,37,10,812,21,31
836,51,27,1358,26,50,37,10,775,20,31
837,51,27,1307,25,51,37,10,838,22,33
838,51,27,1356,26,51,37,10,1001,27,33
839,51,27,1305,25,51,37,10,964,26,34
840,51,27,1254,24,50,37,10,1027,27,35
841,51,27,1203,23,49,37,10,1090,29,35
842,51,27,1152,22,48,37,10,1053,28,35
843,51,27,1101,21,47,37,10,1016,27,35
844,51,27,1050,20,46,37,10,979,26,36
845,51,27,999,19,46,37,10,1042,28,36
846,51,27,1048,20,46,37,10,1005,27,36
847,51,27,997,19,45,37,10,968,26,37
848,51,27,946,18,45,37,10,1031,27,37
849,51,27,995,19,45,37,10,994,26,37
850,51,27,944,18,45,37,10,957,25,37
851,51,27,993,19,46,37,10,920,24,36
852,51,27,1042,20,47,37,10,883,23,35
853,51,27,1091,21,47,37,10,846,22,34
854,51,27,1140,22,46,37,10,809,21,33
855,51,27,1089,21,46,37,10,772,20,32
856,51,27,1138,22,45,37,10,735,19,32
857,51,27,1087,21,44,37,10,798,21,32
858,51,27,1036,20,45,37,10,761,20,31
859,51,27,1185,23,45,37,10,724,19,31
860,51,27,1134,22,44,37,10,787,21,31
861,51,27,1083,21,44,37,10,750,20,31
862,51,27,1132,22,44,37,10,813,21,32
863,51,27,1081,21,46,37,10,876,23,32
864,51,27,1330,26,47,37,10,839,22,31
865,51,27,1379,27,47,37,10,802,21,31
866,51,27,1328,26,48,37,10,865,23,33
867,51,27,1377,27,48,37,10,1028,27,33
868,51,27,1326,26,48,37,10,991,26,34
869,51,27,1275,25,48,37,10,1054,28,35
870,51,27,1224,24,47,37,10,1117,30,35
871,51,27,1173,23,47,37,10,1080,29,35
872,51,27,1222,23,48,37,10,1043,28,35
873,51,27,1271,24,47,37,10,1006,27,36
874,51,27,1220,23,47,37,10,1069,28,36
875,51,27,1269,24,48,37,10,1032,27,36
876,51,27,1318,25,47,37,10,995,26,37
877,51,27,1267,24,46,37,10,1058,28,37
878,51,27,1216,23,46,37,10,1021,27,37
879,51,27,1265,24,46,37,10,984,26,37
880,51,27,1214,23,45,37,10,947,25,37
881,51,27,1163,22,45,37,10,910,24,36
882,51,27,1212,23,46,37,10,873,23,35
883,51,27,1261,24,47,37,10,836,22,34
884,51,27,1310,25,46,37,10,799,21,33
885,51,27,1259,24,46,37,10,762,20,32
886,51,27,1308,25,47,37,10,725,19,32
887,51,27,1457,28,47,37,10,788,21,32
888,51,27,1406,27,47,37,10,751,20,31
889,51,27,1355,26,47,37,10,714,19,31
890,51,27,1304,25,47,37,10,777,21,31
891,51,27,1253,24,47,37,10,740,20,31
892,51,27,1302,25,47,37,10,803,21,32
893,51,27,1251,24,48,37,10,866,23,32
894,51,27,1400,27,49,37,10,829,22,31
895,51,27,1449,28,49,37,10,792,21,31
896,51,27,1398,27,50,37,10,855,23,33
897,51,27,1447,28,50,37,10,1018,27,33
898,51,27,1396,27,50,37,10,981,26,34
899,51,27,1345,26,50,37,10,1044,28,35
900,51,27,1294,25,51,37,10,1107,29,35
901,51,27,1343,26,50,37,10,1070,28,35
902,51,27,1292,25,50,37,10,1033,27,35
903,51,27,1241,24,49,37,10,996,26,36
904,51,27,1190,23,48,37,10,1059,28,36
905,51,27,1139,22,47,37,10,1022,27,36
906,51,27,1088,21,47,37,10,985,26,37
907,51,27,1137,22,47,37,10,1048,28,37
908,51,27,1086,21,46,37,10,1011,27,37
909,51,27,1035,20,45,37,10,974,26,37
910,51,27,984,19,45,37,10,937,25,37
911,51,27,1033,20,46,37,10,900,24,36
912,51,27,1082,21,45,37,10,863,23,35
913,51,27,1031,20,45,37,10,826,22,34
914,51,27,1080,21,46,37,10,789,21,33
915,51,27,1129,22,45,37,10,752,20,32
916,51,27,1078,21,44,37,10,715,19,32
917,51,27,1027,20,46,37,10,778,21,32
918,51,27,1276,25,46,37,10,741,20,31
919,51,27,1225,24,45,37,10,704,19,31
920,51,27,1174,23,45,37,10,767,20,31
921,51,27,1223,23,45,37,10,730,19,31
922,51,27,1172,22,46,37,10,793,21,32
923,51,27,1321,25,46,37,10,856,23,32
924,51,27,1270,24,46,37,10,819,22,31
925,51,27,1319,25,46,37,10,782,21,31
926,51,27,1268,24,46,37,10,845,22,33
927,51,27,1317,25,47,37,10,1008,27,33
928,51,27,1366,26,46,37,10,971,26,34
929,51,27,1315,25,48,37,10,1034,27,35
930,51,27,1464,28,48,37,10,1097,29,35
931,51,27,1413,27,49,37,10,1060,28,35
932,51,27,1462,28,49,37,10,1023,27,35
933,51,27,1411,27,50,37,10,986,26,36
934,51,27,1460,28,50,37,10,1049,28,36
935,51,27,1409,27,50,37,10,1012,27,36
936,51,27,1358,26,50,37,10,975,26,37
937,51,27,1307,25,51,37,10,1038,28,37
938,51,27,1356,26,51,37,10,1001,27,37
939,51,27,1305,25,51,37,10,964,26,37
940,51,27,1254,24,50,37,10,927,25,37
941,51,27,1203,23,49,37,10,890,24,36
942,51,27,1152,22,48,37,10,853,23,35
943,51,27,1101,21,47,37,10,816,22,34
944,51,27,1050,20,46,37,10,779,21,33
945,51,27,999,19,46,37,10,742,20,32
946,51,27,1048,20,46,37,10,705,19,32
947,51,27,997,19,45,37,10,768,20,32
948,51,27,946,18,45,37,10,731,19,31
949,51,27,995,19,45,37,10,694,18,31
950,51,27,944,18,45,37,10,757,20,31
951,51,27,993,19,46,37,10,720,19,31
952,51,27,1042,20,47,37,10,783,21,32
953,51,27,1091,21,47,37,10,846,22,32
954,51,27,1140,22,46,37,10,809,21,31
955,51,27,1089,21,46,37,10,772,20,31
956,51,27,1138,22,45,37,10,835,22,33
957,51,27,1087,21,44,37,10,998,26,33
958,51,27,1036,20,45,37,10,961,25,34
959,51,27,1185,23,45,37,10,1024,27,34
960,51,27,1134,22,44,37,10,1087,29,34
961,51,27,1083,21,44,37,10,1050,28,34
962,51,27,1132,22,44,37,10,1013,27,34
963,51,27,1081,21,46,37,10,976,26,35
964,51,27,1330,26,47,37,10,1039,28,36
965,51,27,1379,27,47,37,10,1102,29,36
966,51,27,1328,26,48,37,10,1065,28,37
967,51,27,1377,27,48,37,10,1128,30,37
968,51,27,1326,26,48,37,10,1091,29,37
969,51,27,1275,25,48,37,10,1054,28,37
970,51,27,1224,24,47,37,10,1017,27,37
971,51,27,1173,23,47,37,10,980,26,37
972,51,27,1222,23,48,37,10,943,25,37
973,51,27,1271,24,47,37,10,906,24,36
974,51,27,1220,23,47,37,10,869,23,35
975,51,27,1269,24,48,37,10,832,22,34
976,51,27,1318,25,47,37,10,795,21,33
977,51,27,1267,24,46,37,10,758,20,32
978,51,27,1216,23,46,37,10,721,19,32
979,51,27,1265,24,46,37,10,784,21,32
980,51,27,1214,23,45,37,10,747,20,31
981,51,27,1163,22,45,37,10,710,19,31
982,51,27,1212,23,46,37,10,773,20,31
983,51,27,1261,24,47,37,10,736,19,31
984,51,27,1310,25,46,37,10,799,21,32
985,51,27,1259,24,46,37,10,862,23,32
986,51,27,1308,25,47,37,10,825,22,31
987,51,27,1457,28,47,37,10,788,21,31
988,51,27,1406,27,47,37,10,851,23,33
989,51,27,1355,26,47,37,10,1014,27,33
990,51,27,1304,25,47,37,10,977,26,34
991,51,27,1253,24,47,37,10,1040,28,35
992,51,27,1302,25,47,37,10,1103,29,35
993,51,27,1251,24,48,37,10,1066,28,35
994,51,27,1400,27,49,37,10,1029,27,35
995,51,27,1449,28,49,37,10,992,26,36
996,51,27,1398,27,50,37,10,1055,28,36
997,51,27,1447,28,50,37,10,1018,27,36
998,51,27,1396,27,50,37,10,981,26,37
999,51,27,1345,26,50,37,10,1044,28,37
1000,51,27,1294,25,51,37,10,1007,27,37
1001,51,27,1343,26,50,37,10,970,26,37
1002,51,27,1292,25,50,37,10,933,25,37
1003,51,27,1241,24,49,37,10,896,24,36
1004,51,27,1190,23,48,37,10,859,23,35
1005,51,27,1139,22,47,37,10,822,22,34
