timestep,alive_queen1,dead_queen1,food_queen1,health_queen1,presence_queen1,alive_queen2,dead_queen2,food_queen2,health_queen2,presence_queen2
589,58,20,1356,23,54,34,10,939,27,32
590,58,20,1398,24,53,34,10,1105,32,32
591,58,20,1340,23,52,34,10,1071,31,32
592,58,20,1282,22,52,34,10,1037,30,33
593,58,20,1324,22,53,34,10,1103,32,33
594,58,20,1366,23,52,34,10,1069,31,34
595,58,20,1308,22,54,34,10,1135,33,34
596,58,20,1550,26,54,34,10,1101,32,34
597,58,20,1492,25,54,34,10,1067,31,34
598,58,20,1434,24,53,34,10,1033,30,34
599,58,20,1376,23,54,35,10,999,28,35
600,58,20,1518,26,55,36,10,964,26,36
601,58,20,1560,26,55,36,10,928,25,36
602,58,20,1502,25,55,36,10,892,24,35
603,58,20,1444,24,55,36,10,856,23,34
604,58,20,1486,25,56,36,10,820,22,33
605,58,20,1528,26,55,36,10,784,21,32
606,58,20,1470,25,56,36,10,748,20,31
607,58,20,1512,26,56,36,10,712,19,31
608,58,20,1454,25,57,36,10,776,21,31
609,58,20,1496,25,56,36,10,740,20,30
610,58,20,1438,24,55,36,10,704,19,31
611,58,20,1380,23,54,36,10,868,24,31
612,58,20,1322,22,54,36,10,832,23,30
613,58,20,1364,23,54,36,10,796,22,31
614,58,20,1306,22,54,36,10,960,26,32
615,58,20,1348,23,54,36,10,1024,28,32
616,58,20,1290,22,53,36,10,988,27,32
617,58,20,1232,21,54,36,10,952,26,34
618,58,20,1374,23,54,36,10,1116,31,34
619,58,20,1316,22,53,36,10,1080,30,34
620,58,20,1258,21,53,36,10,1044,29,36
621,58,20,1300,22,55,36,10,1208,33,36
622,58,20,1442,24,55,36,10,1172,32,36
623,58,20,1384,23,54,36,10,1136,31,36
624,58,20,1326,22,54,36,10,1100,30,36
625,58,20,1368,23,54,36,10,1064,29,36
626,58,20,1310,22,54,36,10,1028,28,36
627,58,20,1352,23,54,36,10,992,27,36
628,58,20,1394,24,55,37,10,956,25,37
629,58,20,1436,24,55,37,10,919,24,36
630,58,20,1378,23,54,37,10,882,23,35
631,58,20,1320,22,55,37,10,845,22,34
632,58,20,1462,25,55,37,10,808,21,33
633,58,20,1404,24,54,37,10,771,20,32
634,58,20,1346,23,53,37,10,734,19,32
635,58,20,1288,22,53,37,10,797,21,32
636,58,20,1330,22,54,37,10,760,20,31
637,58,20,1372,23,53,37,10,723,19,32
638,58,20,1314,22,54,37,10,886,23,32
639,58,20,1456,25,54,37,10,849,22,31
640,58,20,1398,24,53,37,10,812,21,32
641,58,20,1340,23,52,37,10,975,26,33
642,58,20,1282,22,53,37,10,1038,28,33
643,58,20,1424,24,54,37,10,1001,27,33
644,58,20,1466,25,53,37,10,964,26,35
645,58,20,1408,24,52,37,10,1127,30,35
646,58,20,1350,23,52,37,10,1090,29,35
647,58,20,1392,24,53,37,10,1053,28,37
648,58,20,1434,24,53,37,10,1216,32,37
649,58,20,1376,23,55,37,10,1179,31,37
650,58,20,1618,27,55,37,10,1142,30,37
651,58,20,1560,26,55,37,10,1105,29,37
652,58,20,1502,25,55,37,10,1068,28,37
653,58,20,1444,24,55,37,10,1031,27,37
654,58,20,1486,25,56,37,10,994,26,37
655,58,20,1628,28,56,37,10,957,25,37
656,58,20,1570,27,56,37,10,920,24,36
657,58,20,1512,26,56,37,10,883,23,35
658,58,20,1454,25,57,37,10,846,22,34
659,58,20,1496,25,57,37,10,809,21,33
660,58,20,1438,24,56,37,10,772,20,32
661,58,20,1380,23,56,37,10,735,19,32
662,58,20,1422,24,56,37,10,798,21,32
663,58,20,1364,23,55,37,10,761,20,31
664,58,20,1306,22,54,37,10,724,19,32
665,58,20,1248,21,54,37,10,887,23,32
666,58,20,1290,22,54,37,10,850,22,31
667,58,20,1232,21,53,37,10,813,21,32
668,58,20,1174,20,54,37,10,976,26,33
669,58,20,1316,22,54,37,10,1039,28,33
670,58,20,1258,21,53,37,10,1002,27,33
671,58,20,1200,20,52,37,10,965,26,35
672,58,20,1142,19,53,37,10,1128,30,35
673,58,20,1284,22,54,37,10,1091,29,35
674,58,20,1326,22,53,37,10,1054,28,37
675,58,20,1268,21,52,37,10,1217,32,37
676,58,20,1210,20,52,37,10,1180,31,37
677,58,20,1252,21,53,37,10,1143,30,37
678,58,20,1294,22,52,37,10,1106,29,37
679,58,20,1236,21,54,37,10,1069,28,37
680,58,20,1478,25,54,37,10,1032,27,37
681,58,20,1420,24,53,37,10,995,26,37
682,58,20,1362,23,52,37,10,958,25,37
683,58,20,1304,22,53,37,10,921,24,36
684,58,20,1446,24,54,37,10,884,23,35
685,58,20,1488,25,53,37,10,847,22,34
686,58,20,1430,24,52,37,10,810,21,33
687,58,20,1372,23,52,37,10,773,20,32
688,58,20,1414,24,53,37,10,736,19,32
689,58,20,1456,25,52,37,10,799,21,32
690,58,20,1398,24,54,37,10,762,20,31
691,58,20,1640,28,54,37,10,725,19,32
692,58,20,1582,27,54,37,10,888,24,32
693,58,20,1524,26,54,37,10,851,23,31
694,58,20,1466,25,56,37,10,814,22,32
695,58,20,1608,27,56,37,10,977,26,33
696,58,20,1650,28,56,37,10,1040,28,33
697,58,20,1592,27,56,37,10,1003,27,33
698,58,20,1534,26,56,37,10,966,26,35
699,58,20,1476,25,57,37,10,1129,30,35
700,58,20,1518,26,57,37,10,1092,29,35
701,58,20,1560,26,57,37,10,1055,28,37
702,58,20,1502,25,57,37,10,1218,32,37
703,58,20,1444,24,56,37,10,1181,31,37
704,58,20,1386,23,55,37,10,1144,30,37
705,58,20,1328,22,55,37,10,1107,29,37
706,58,20,1370,23,55,37,10,1070,28,37
707,58,20,1312,22,54,37,10,1033,27,37
708,58,20,1254,21,54,37,10,996,26,37
709,58,20,1296,22,54,37,10,959,25,37
710,58,20,1238,21,53,37,10,922,24,36
711,58,20,1180,20,53,37,10,885,23,35
712,58,20,1222,21,54,37,10,848,22,34
713,58,20,1264,21,54,37,10,811,21,33
714,58,20,1206,20,54,37,10,774,20,32
715,58,20,1248,21,55,37,10,737,19,32
716,58,20,1390,23,55,37,10,800,21,32
717,58,20,1332,22,54,37,10,763,20,31
718,58,20,1274,21,53,37,10,726,19,32
719,58,20,1216,20,53,37,10,889,24,32
720,58,20,1258,21,54,37,10,852,23,31
721,58,20,1300,22,53,37,10,815,22,32
722,58,20,1242,21,54,37,10,978,26,33
723,58,20,1384,23,54,37,10,1041,28,33
724,58,20,1326,22,53,37,10,1004,27,33
725,58,20,1268,21,52,37,10,967,26,35
726,58,20,1210,20,53,37,10,1130,30,35
727,58,20,1352,23,54,37,10,1093,29,35
728,58,20,1394,24,53,37,10,1056,28,37
729,58,20,1336,23,52,37,10,1219,32,37
730,58,20,1278,22,52,37,10,1182,31,37
731,58,20,1320,22,53,37,10,1145,30,37
732,58,20,1362,23,52,37,10,1108,29,37
733,58,20,1304,22,54,37,10,1071,28,37
734,58,20,1546,26,54,37,10,1034,27,37
735,58,20,1488,25,54,37,10,997,26,37
736,58,20,1430,24,53,37,10,960,25,37
737,58,20,1372,23,54,37,10,923,24,36
738,58,20,1514,26,55,37,10,886,23,35
739,58,20,1556,26,55,37,10,849,22,34
740,58,20,1498,25,55,37,10,812,21,33
741,58,20,1440,24,55,37,10,775,20,32
742,58,20,1482,25,56,37,10,738,19,32
743,58,20,1524,26,55,37,10,801,21,32
744,58,20,1466,25,56,37,10,764,20,31
745,58,20,1508,26,56,37,10,727,19,32
746,58,20,1450,25,57,37,10,890,24,32
747,58,20,1492,25,56,37,10,853,23,31
748,58,20,1434,24,55,37,10,816,22,32
749,58,20,1376,23,54,37,10,979,26,33
750,58,20,1318,22,54,37,10,1042,28,33
751,58,20,1360,23,54,37,10,1005,27,33
752,58,20,1302,22,54,37,10,968,26,35
753,58,20,1344,23,54,37,10,1131,30,35
754,58,20,1286,22,53,37,10,1094,29,35
755,58,20,1228,21,54,37,10,1057,28,37
756,58,20,1370,23,54,37,10,1220,32,37
757,58,20,1312,22,53,37,10,1183,31,37
758,58,20,1254,21,53,37,10,1146,30,37
759,58,20,1296,22,55,37,10,1109,29,37
760,58,20,1438,24,55,37,10,1072,28,37
761,58,20,1380,23,54,37,10,1035,27,37
762,58,20,1322,22,54,37,10,998,26,37
763,58,20,1364,23,54,37,10,961,25,37
764,58,20,1306,22,54,37,10,924,24,36
765,58,20,1348,23,54,37,10,887,23,35
766,58,20,1390,23,55,37,10,850,22,34
767,58,20,1432,24,55,37,10,813,21,33
768,58,20,1374,23,54,37,10,776,20,32
769,58,20,1316,22,55,37,10,739,19,32
770,58,20,1458,25,55,37,10,802,21,32
771,58,20,1400,24,54,37,10,765,20,31
772,58,20,1342,23,53,37,10,728,19,32
773,58,20,1284,22,53,37,10,891,24,32
774,58,20,1326,22,54,37,10,854,23,31
775,58,20,1368,23,53,37,10,817,22,32
776,58,20,1310,22,54,37,10,980,26,33
777,58,20,1452,25,54,37,10,1043,28,33
778,58,20,1394,24,53,37,10,1006,27,33
779,58,20,1336,23,52,37,10,969,26,35
780,58,20,1278,22,53,37,10,1132,30,35
781,58,20,1420,24,54,37,10,1095,29,35
782,58,20,1462,25,53,37,10,1058,28,37
783,58,20,1404,24,52,37,10,1221,33,37
784,58,20,1346,23,52,37,10,1184,32,37
785,58,20,1388,23,53,37,10,1147,31,37
786,58,20,1430,24,53,37,10,1110,30,37
787,58,20,1372,23,55,37,10,1073,29,37
788,58,20,1614,27,55,37,10,1036,28,37
789,58,20,1556,26,55,37,10,999,27,37
790,58,20,1498,25,55,38,10,962,25,38
791,58,20,1440,24,55,38,10,924,24,37
792,58,20,1482,25,56,38,10,886,23,36
793,58,20,1624,28,56,38,10,848,22,35
794,58,20,1566,27,56,38,10,810,21,34
795,58,20,1508,26,56,38,10,772,20,33
796,58,20,1450,25,57,38,10,734,19,33
797,58,20,1492,25,57,38,10,796,20,33
798,58,20,1434,24,56,38,10,758,19,32
799,58,20,1376,23,56,38,10,720,18,33
800,58,20,1418,24,56,38,10,882,23,33
801,58,20,1360,23,55,38,10,844,22,32
802,58,20,1302,22,54,38,10,806,21,33
803,58,20,1244,21,54,38,10,968,25,34
804,58,20,1286,22,54,38,10,1030,27,34
805,58,20,1228,21,53,38,10,992,26,34
806,58,20,1170,20,54,38,10,954,25,36
807,58,20,1312,22,54,38,10,1116,29,35
808,58,20,1254,21,53,38,10,1078,28,35
809,58,20,1196,20,52,38,10,1040,27,37
810,58,20,1138,19,53,38,10,1202,31,37
811,58,20,1280,22,54,38,10,1164,30,37
812,58,20,1322,22,53,38,10,1126,29,38
813,58,20,1264,21,52,38,10,1188,31,38
814,58,20,1206,20,52,38,10,1150,30,38
815,58,20,1248,21,53,38,10,1112,29,38
816,58,20,1290,22,52,38,10,1074,28,38
817,58,20,1232,21,54,39,10,1036,26,39
818,58,20,1474,25,54,39,10,997,25,39
819,58,20,1416,24,53,39,10,958,24,38
820,58,20,1358,23,52,39,10,919,23,37
821,58,20,1300,22,53,39,10,880,22,36
822,58,20,1442,24,54,39,10,841,21,35
823,58,20,1484,25,53,39,10,802,20,34
824,58,20,1426,24,52,39,10,763,19,34
825,58,20,1368,23,52,39,10,824,21,34
826,58,20,1410,24,53,39,10,785,20,33
827,58,20,1452,25,52,39,10,746,19,34
828,58,20,1394,24,54,39,10,907,23,34
829,58,20,1636,28,54,39,10,868,22,33
830,58,20,1578,27,54,39,10,829,21,34
831,58,20,1520,26,54,39,10,990,25,35
832,58,20,1462,25,56,39,10,1051,26,35
833,58,20,1604,27,56,39,10,1012,25,35
834,58,20,1646,28,56,39,10,973,24,36
835,58,20,1588,27,56,39,10,1134,29,36
836,58,20,1530,26,56,39,10,1095,28,36
837,58,20,1472,25,57,39,10,1056,27,38
838,58,20,1514,26,57,39,10,1217,31,38
839,58,20,1556,26,57,39,10,1178,30,39
840,58,20,1498,25,57,39,10,1239,31,39
841,58,20,1440,24,56,39,10,1200,30,39
842,58,20,1382,23,55,39,10,1161,29,39
843,58,20,1324,22,55,39,10,1122,28,39
844,58,20,1366,23,55,39,10,1083,27,39
845,58,20,1308,22,54,40,10,1044,26,40
846,58,20,1250,21,54,40,10,1004,25,40
847,58,20,1292,22,54,40,10,964,24,39
848,58,20,1234,21,53,40,10,924,23,38
849,58,20,1176,20,53,40,10,884,22,37
850,58,20,1218,21,54,40,10,844,21,36
851,58,20,1260,21,54,40,10,804,20,35
852,58,20,1202,20,54,40,10,764,19,35
853,58,20,1244,21,55,40,10,824,20,35
854,58,20,1386,23,55,40,10,784,19,34
855,58,20,1328,22,54,40,10,744,18,35
856,58,20,1270,21,53,40,10,904,22,35
857,58,20,1212,20,53,40,10,864,21,34
858,58,20,1254,21,54,40,10,824,20,35
859,58,20,1296,22,53,40,10,984,24,36
860,58,20,1238,21,54,40,10,1044,26,36
861,58,20,1380,23,54,40,10,1004,25,36
862,58,20,1322,22,53,40,10,964,24,37
863,58,20,1264,21,52,40,10,1124,28,37
864,58,20,1206,20,53,40,10,1084,27,37
865,58,20,1348,23,54,40,10,1044,26,39
866,58,20,1390,23,53,40,10,1204,30,39
867,58,20,1332,22,52,40,10,1164,29,40
868,58,20,1274,21,52,40,10,1224,30,40
869,58,20,1316,22,53,40,10,1184,29,40
870,58,20,1358,23,52,40,10,1144,28,40
871,58,20,1300,22,54,40,10,1104,27,40
872,58,20,1542,26,54,40,10,1064,26,40
873,58,20,1484,25,54,40,10,1024,25,40
874,58,20,1426,24,53,40,10,984,24,39
875,58,20,1368,23,54,40,10,944,23,38
876,58,20,1510,26,55,40,10,904,22,37
877,58,20,1552,26,55,40,10,864,21,36
878,58,20,1494,25,55,40,10,824,20,35
879,58,20,1436,24,55,40,10,784,19,35
880,58,20,1478,25,56,40,10,844,21,35
881,58,20,1520,26,55,40,10,804,20,34
882,58,20,1462,25,56,40,10,764,19,35
883,58,20,1504,25,56,40,10,924,23,35
884,58,20,1446,24,56,40,10,884,22,34
885,58,20,1488,25,56,40,10,844,21,35
886,58,20,1430,24,55,40,10,1004,25,36
887,58,20,1372,23,54,40,10,1064,26,36
888,58,20,1314,22,54,40,10,1024,25,36
889,58,20,1356,23,55,40,10,984,24,37
890,58,20,1398,24,54,40,10,1144,28,37
891,58,20,1340,23,53,40,10,1104,27,37
892,58,20,1282,22,53,40,10,1064,26,39
893,58,20,1324,22,54,40,10,1224,30,39
894,58,20,1366,23,54,40,10,1184,29,40
895,58,20,1308,22,54,40,10,1244,31,40
896,58,20,1350,23,54,40,10,1204,30,40
897,58,20,1292,22,54,40,10,1164,29,40
898,58,20,1334,23,54,40,10,1124,28,40
899,58,20,1376,23,54,40,10,1084,27,40
900,58,20,1318,22,54,40,10,1044,26,40
901,58,20,1360,23,55,40,10,1004,25,40
902,58,20,1402,24,54,40,10,964,24,39
903,58,20,1344,23,54,40,10,924,23,38
904,58,20,1386,23,55,40,10,884,22,37
905,58,20,1428,24,55,40,10,844,21,36
906,58,20,1370,23,54,40,10,804,20,35
907,58,20,1312,22,54,40,10,764,19,35
908,58,20,1354,23,54,40,10,824,20,35
909,58,20,1296,22,54,40,10,784,19,34
910,58,20,1338,23,55,40,10,744,18,35
911,58,20,1380,23,55,40,10,904,22,35
912,58,20,1422,24,55,40,10,864,21,34
913,58,20,1364,23,54,40,10,824,20,35
914,58,20,1306,22,55,40,10,984,24,36
915,58,20,1448,24,55,40,10,1044,26,36
916,58,20,1390,23,54,40,10,1004,25,36
917,58,20,1332,22,53,40,10,964,24,37
918,58,20,1274,21,54,40,10,1124,28,37
919,58,20,1416,24,54,40,10,1084,27,37
920,58,20,1358,23,53,40,10,1044,26,39
921,58,20,1300,22,53,40,10,1204,30,39
922,58,20,1342,23,53,40,10,1164,29,40
923,58,20,1284,22,53,40,10,1224,30,40
924,58,20,1326,22,54,40,10,1184,29,40
925,58,20,1368,23,55,40,10,1144,28,40
926,58,20,1410,24,55,40,10,1104,27,40
927,58,20,1352,23,55,40,10,1064,26,40
928,58,20,1394,24,56,40,10,1024,25,40
929,58,20,1536,26,56,40,10,984,24,39
930,58,20,1478,25,56,40,10,944,23,38
931,58,20,1420,24,55,40,10,904,22,37
932,58,20,1362,23,55,40,10,864,21,36
933,58,20,1404,24,55,40,10,824,20,35
934,58,20,1346,23,54,40,10,784,19,35
935,58,20,1288,22,54,40,10,844,21,35
936,58,20,1330,22,55,40,10,804,20,34
937,58,20,1372,23,55,40,10,764,19,35
938,58,20,1314,22,54,40,10,924,23,35
939,58,20,1256,21,55,40,10,884,22,34
940,58,20,1398,24,55,40,10,844,21,35
941,58,20,1340,23,54,40,10,1004,25,36
942,58,20,1282,22,53,40,10,1064,26,36
943,58,20,1224,21,53,40,10,1024,25,36
944,58,20,1266,21,54,40,10,984,24,37
945,58,20,1308,22,53,40,10,1144,28,37
946,58,20,1250,21,54,40,10,1104,27,37
947,58,20,1392,24,54,40,10,1064,26,39
948,58,20,1334,23,53,40,10,1224,30,39
949,58,20,1276,22,52,40,10,1184,29,40
950,58,20,1218,21,53,40,10,1244,31,40
951,58,20,1360,23,54,40,10,1204,30,40
952,58,20,1402,24,53,40,10,1164,29,40
953,58,20,1344,23,52,40,10,1124,28,40
954,58,20,1286,22,52,40,10,1084,27,40
955,58,20,1328,22,53,40,10,1044,26,40
956,58,20,1370,23,52,40,10,1004,25,40
957,58,20,1312,22,54,40,10,964,24,39
958,58,20,1554,26,54,40,10,924,23,38
959,58,20,1496,25,54,40,10,884,22,37
960,58,20,1438,24,53,40,10,844,21,36
961,58,20,1380,23,54,40,10,804,20,35
962,58,20,1522,26,55,40,10,764,19,35
963,58,20,1564,26,55,40,10,824,20,35
964,58,20,1506,25,55,40,10,784,19,34
965,58,20,1448,24,55,40,10,744,18,35
966,58,20,1490,25,56,40,10,904,22,35
967,58,20,1532,26,55,40,10,864,21,34
968,58,20,1474,25,56,40,10,824,20,35
969,58,20,1516,26,56,40,10,984,24,36
970,58,20,1458,25,57,40,10,1044,26,36
971,58,20,1500,25,56,40,10,1004,25,36
972,58,20,1442,24,55,40,10,964,24,37
973,58,20,1384,23,54,40,10,1124,28,37
974,58,20,1326,22,54,40,10,1084,27,37
975,58,20,1368,23,54,40,10,1044,26,39
976,58,20,1310,22,54,40,10,1204,30,39
977,58,20,1352,23,54,40,10,1164,29,40
978,58,20,1294,22,53,40,10,1224,30,40
979,58,20,1236,21,54,40,10,1184,29,40
980,58,20,1378,23,54,40,10,1144,28,40
981,58,20,1320,22,53,40,10,1104,27,40
982,58,20,1262,21,53,40,10,1064,26,40
983,58,20,1304,22,55,40,10,1024,25,40
984,58,20,1446,24,55,40,10,984,24,39
985,58,20,1388,23,54,40,10,944,23,38
986,58,20,1330,22,54,40,10,904,22,37
987,58,20,1372,23,54,40,10,864,21,36
988,58,20,1314,22,54,40,10,824,20,35
989,58,20,1356,23,54,40,10,784,19,35
990,58,20,1398,24,55,40,10,844,21,35
991,58,20,1440,24,55,40,10,804,20,34
992,58,20,1382,23,54,40,10,764,19,35
993,58,20,1324,22,55,40,10,924,23,35
994,58,20,1466,25,55,40,10,884,22,34
995,58,20,1408,24,54,40,10,844,21,35
996,58,20,1350,23,53,40,10,1004,25,36
997,58,20,1292,22,53,40,10,1064,26,36
998,58,20,1334,23,54,40,10,1024,25,36
999,58,20,1376,23,53,40,10,984,24,37
1000,58,20,1318,22,54,40,10,1144,28,37
1001,58,20,1460,25,54,40,10,1104,27,37
1002,58,20,1402,24,53,40,10,1064,26,39
1003,58,20,1344,23,52,40,10,1224,30,39
1004,58,20,1286,22,53,40,10,1184,29,40
1005,58,20,1428,24,54,40,10,1244,31,40
